Id,PreferedAlbum,Vinyl,AvgTime,TicketInfo,Opinion,Concert,Age,VIP,Food,Drinks,FreePass
01/0740,Kind of Blue,False,0.662,LT/24/N,Crowd energy saved an otherwise shaky performance. (FL16). Loved the Kind of Blue vibes.,FL16-7pm,67.0,False,92.0,3413.0,False
02/0837,Kind of Blue,False,0.365,PB/34/N,"Not terrible, just forgettable and overhyped. (FL16).",FL16-7pm,29.0,False,1076.0,3864.0,False
02/1991,Head Hunters,False,3.581,B/146/XL,Venue transformed into magic; I’m still buzzing. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,22.0,False,650.0,13.0,True
01/3965,Head Hunters,False,0.471,CB/651/XL,,NYC12-5pm,20.0,False,859.0,0.0,False
01/5251,Bright Size Life,False,3.404,LB/1071/N,,NYC12-5pm,33.0,False,2610.0,13.0,True
01/1471,Head Hunters,False,0.045,CB/226/XL,Excellent setlist; the encore was worth waiting for. (nan).,,6.0,False,0.0,0.0,False
01/1618,Kind of Blue,False,0.167,LT/61/XL,Painfully off-key vocals; the crowd deserved refunds. (NYC12). Loved the Kind of Blue vibes.,NYC12-5pm,26.0,False,0.0,15154.0,False
02/2760,Head Hunters,True,0.102,CB/438/XL,Groove was relentless; I danced the whole time. (NYC12).,NYC12-5pm,2.0,False,0.0,0.0,False
01/3813,Head Hunters,True,3.793,CB/625/N,"Everything worked, yet nothing surprised me. (NYC12).",NYC12-5pm,18.0,False,0.0,0.0,True
02/3204,Kind of Blue,False,0.845,RB/27/N,Best show all year; every note landed perfectly. (NYC12).,NYC12-5pm,47.0,False,7675.0,208.0,False
07/4005,Head Hunters,True,3.099,CB/657/N,,NYC12-5pm,41.0,False,0.0,0.0,True
03/4181,Kind of Blue,True,2.959,,"Absolutely electric—flawless sound, goosebumps, and a roaring crowd. (NYC12).",NYC12-5pm,17.0,False,0.0,0.0,True
01/7650,Head Hunters,True,3.058,CB/1242/XL,Transcendent performance; the crowd moved like one. (NYC12).,NYC12-5pm,0.0,False,0.0,0.0,True
04/1500,Head Hunters,,2.364,CB/230/XL,World-class musicianship; I’d travel to see this again. (FL16).,FL16-7pm,35.0,False,0.0,0.0,True
01/1167,Bright Size Life,True,3.025,LB/236/N,,NYC12-5pm,28.0,False,0.0,0.0,True
01/5176,Head Hunters,False,0.962,B/323/N,Technical glitches kept breaking the mood. (NYC12).,NYC12-5pm,23.0,False,783.0,9.0,False
01/6274,Bright Size Life,True,3.084,LB/1203/XL,"Absolutely electric—flawless sound, goosebumps, and a roaring crowd. (NYC12).",NYC12-5pm,13.0,False,0.0,0.0,True
01/1653,Kind of Blue,False,0.068,RB/19/XL,Band looked bored; the venue lights outperformed them. (nan).,,47.0,False,2137.0,776.0,False
01/5165,Head Hunters,False,3.529,LB/989/XL,Band looked bored; the venue lights outperformed them. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,63.0,False,375.0,270.0,True
04/1207,Head Hunters,False,0.077,B/86/XL,,NYC12-5pm,58.0,False,5.0,2.0,False
02/5514,Head Hunters,True,2.696,CB/889/XL,Transcendent performance; the crowd moved like one. (SF14).,SF14-7pm,2.0,False,0.0,0.0,True
01/5231,Head Hunters,False,0.552,CB/851/XL,Neither hit nor miss; just a regular show. (NYC12).,NYC12-5pm,30.0,False,1609.0,1961.0,False
01/3779,Head Hunters,False,2.184,LB/714/XL,Security chaos and flat playing made it miserable. (NYC12).,NYC12-5pm,24.0,False,691.0,10.0,True
01/7517,Head Hunters,False,0.504,LB/1557/N,"Decent songs, but the mix swallowed the vocals. (SF14).",SF14-7pm,25.0,False,18.0,635.0,False
01/3658,Head Hunters,True,3.195,CB/593/XL,,NYC12-5pm,4.0,False,0.0,0.0,True
03/8440,Bright Size Life,True,3.576,LB/1731/N,Best show all year; every note landed perfectly. (NYC12).,NYC12-5pm,19.0,False,0.0,0.0,True
03/7046,Kind of Blue,False,0.651,RT/3/XL,"Good effort, average sound; a perfectly okay night. (NYC12). Loved the Kind of Blue vibes.",NYC12-5pm,47.0,False,339.0,2508.0,False
01/5333,Head Hunters,False,3.939,CB/862/N,,NYC12-5pm,48.0,False,495.0,5.0,True
01/5523,Head Hunters,False,0.737,CB/885/N,Ear-splitting mix and sloppy timing ruined the night. (SF14). Loved the Head Hunters vibes.,SF14-7pm,29.0,False,20.0,402.0,False
01/5820,Head Hunters,,2.181,LB/1112/XL,"Pretty standard concert; left satisfied, not thrilled. (NYC12). Loved the Head Hunters vibes.",NYC12-5pm,45.0,False,716.0,0.0,True
01/2835,Kind of Blue,False,0.797,RB/24/N,"A masterclass live: tight, loud, and beautifully controlled. (FL16). Loved the Kind of Blue vibes.",FL16-7pm,26.0,True,186.0,5606.0,False
01/7810,Head Hunters,False,0.149,LB/1494/XL,Stage banter dragged; music never fully landed. (NYC12).,NYC12-5pm,22.0,,769.0,730.0,False
01/3943,Head Hunters,False,3.493,CB/646/XL,"They tried, yet the tempo kept slipping. (NYC12).",NYC12-5pm,30.0,False,883.0,0.0,True
01/3889,Kind of Blue,False,3.192,LT/139/XL,Venue transformed into magic; I’m still buzzing. (NYC12). Loved the Kind of Blue vibes.,NYC12-5pm,45.0,False,2401.0,1678.0,True
01/3265,Kind of Blue,False,0.038,A/119/XL,World-class musicianship; I’d travel to see this again. (NYC12).,NYC12-5pm,28.0,True,211.0,3679.0,False
01/0322,Head Hunters,True,0.889,CB/45/XL,The band was unstoppable; unforgettable performance from start to finish. (SF14).,SF14-7pm,13.0,False,0.0,0.0,False
01/3062,Bright Size Life,False,0.47,PB/99/XL,"A masterclass live: tight, loud, and beautifully controlled. (NYC12).",NYC12-5pm,35.0,False,772.0,36.0,False
01/1641,Bright Size Life,True,2.031,LB/326/N,Okay sound and okay singing—exactly what I expected. (NYC12).,NYC12-5pm,64.0,False,0.0,0.0,True
01/5995,Head Hunters,True,3.436,CB/967/N,The band was unstoppable; unforgettable performance from start to finish. (SF14).,SF14-7pm,33.0,False,0.0,0.0,True
02/8425,Head Hunters,True,2.052,CB/1350/XL,Strong vocals and tight drums—very fun night. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,40.0,False,0.0,0.0,True
03/3100,Head Hunters,True,3.571,CB/485/XL,Setlist dragged; the bassline wandered aimlessly. (NYC12).,NYC12-5pm,0.0,False,0.0,0.0,True
01/0508,Kind of Blue,False,0.971,PB/20/N,Crystal-clear sound and wild energy—instant classic night. (FL16).,FL16-7pm,37.0,False,6187.0,564.0,False
01/5804,Head Hunters,True,0.533,CB/933/N,Technical glitches kept breaking the mood. (NYC12).,NYC12-5pm,26.0,False,0.0,0.0,False
01/6403,Head Hunters,False,0.51,LB/1327/N,Zero chemistry on stage; I left before the encore. (NYC12).,NYC12-5pm,18.0,False,5.0,688.0,False
01/5747,Head Hunters,False,0.623,LB/1192/N,Neither hit nor miss; just a regular show. (NYC12).,NYC12-5pm,29.0,False,762.0,0.0,False
01/6431,Head Hunters,False,0.17,LB/1334/N,World-class musicianship; I’d travel to see this again. (FL16).,FL16-7pm,20.0,False,81.0,468.0,False
01/1397,Head Hunters,False,0.254,LB/271/XL,,NYC12-5pm,39.0,False,576.0,489.0,False
03/2928,Kind of Blue,True,3.443,A/92/N,Stunning vocals and immaculate mixing; pure concert bliss. (NYC12). Loved the Kind of Blue vibes.,NYC12-5pm,44.0,False,0.0,0.0,True
01/5059,Head Hunters,False,0.906,LB/1030/N,Setlist dragged; the bassline wandered aimlessly. (FL16).,FL16-7pm,21.0,False,639.0,0.0,False
01/5870,Head Hunters,True,3.376,CB/951/N,Transcendent performance; the crowd moved like one. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,20.0,False,0.0,0.0,True
02/7600,Kind of Blue,False,0.212,RB/91/XL,Great energy and clean sound; the band really connected. (NYC12).,NYC12-5pm,32.0,True,1111.0,1660.0,False
01/2385,Bright Size Life,False,0.233,LB/461/XL,"Good effort, average sound; a perfectly okay night. (NYC12).",NYC12-5pm,23.0,False,1851.0,3.0,False
06/3411,Bright Size Life,True,2.24,LB/645/XL,Stunning vocals and immaculate mixing; pure concert bliss. (NYC12). Loved the Bright Size Life vibes.,NYC12-5pm,9.0,False,0.0,0.0,True
01/5720,Head Hunters,False,0.51,B/361/N,Band looked bored; the venue lights outperformed them. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,20.0,False,1455.0,147.0,False
01/8873,Kind of Blue,False,3.838,RB/93/N,"A masterclass live: tight, loud, and beautifully controlled. (NYC12).",NYC12-5pm,25.0,False,0.0,0.0,True
01/6342,Bright Size Life,False,3.798,PB/198/N,"Absolutely electric—flawless sound, goosebumps, and a roaring crowd. (NYC12).",NYC12-5pm,43.0,False,2036.0,268.0,True
04/5527,Head Hunters,True,3.801,CB/886/N,"A masterclass live: tight, loud, and beautifully controlled. (FL16).",FL16-7pm,0.0,False,0.0,0.0,True
01/0391,Kind of Blue,False,2.721,LT/9/N,Venue acoustics shined; every chorus hit perfectly. (SF14).,SF14-7pm,27.0,True,5797.0,987.0,True
05/2057,,False,2.984,LB/408/N,Transcendent performance; the crowd moved like one. (NYC12). Loved the nan vibes.,NYC12-5pm,20.0,False,715.0,8.0,True
03/5371,Bright Size Life,True,2.23,LB/1027/XL,"Solid gig—nothing magical, nothing awful. (NYC12).",NYC12-5pm,30.0,False,0.0,0.0,True
02/0899,Head Hunters,True,0.641,CB/130/N,"They played tight, but the vibe stayed flat. (NYC12). Loved the Head Hunters vibes.",NYC12-5pm,44.0,False,0.0,0.0,False
03/0290,Kind of Blue,,2.102,A/7/XL,"Good effort, average sound; a perfectly okay night. (NYC12). Loved the Kind of Blue vibes.",NYC12-5pm,43.0,False,0.0,0.0,True
01/2141,Head Hunters,False,2.118,B/130/N,Setlist dragged; the bassline wandered aimlessly. (FL16). Loved the Head Hunters vibes.,FL16-7pm,66.0,False,1610.0,0.0,True
01/7702,Head Hunters,True,0.001,CB/1236/N,Venue transformed into magic; I’m still buzzing. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,16.0,False,0.0,0.0,False
01/1466,Head Hunters,True,3.138,CB/225/XL,,NYC12-5pm,49.0,False,0.0,0.0,True
01/2546,Head Hunters,False,0.457,LB/491/XL,"A masterclass live: tight, loud, and beautifully controlled. (NYC12).",NYC12-5pm,36.0,False,751.0,77.0,False
03/8961,Head Hunters,False,0.399,CB/1455/N,,NYC12-5pm,4.0,False,0.0,0.0,False
01/7375,Head Hunters,False,2.643,B/493/XL,"Drums lagged, vocals cracked—worst concert I've sat through. (NYC12).",NYC12-5pm,19.0,False,758.0,30.0,True
01/1607,Head Hunters,True,3.159,CB/258/N,"Set was fine; crowd cheered, I nodded along. (SF14). Loved the Head Hunters vibes.",SF14-7pm,20.0,False,0.0,0.0,True
01/5105,Head Hunters,True,3.185,,"Competent playing, but no spark on stage. (SF14). Loved the Head Hunters vibes.",SF14-7pm,16.0,False,0.0,0.0,True
01/0879,Head Hunters,False,0.866,,Great energy and clean sound; the band really connected. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,46.0,False,784.0,4.0,False
01/9012,Head Hunters,False,0.84,CB/1460/N,,NYC12-5pm,43.0,False,847.0,62.0,False
01/0755,Kind of Blue,False,3.814,PB/32/N,Painfully off-key vocals; the crowd deserved refunds. (FL16).,FL16-7pm,31.0,False,2276.0,52.0,True
03/2719,Bright Size Life,False,0.906,LB/524/XL,"They tried, yet the tempo kept slipping. (NYC12).",NYC12-5pm,43.0,False,1259.0,963.0,False
02/1523,Kind of Blue,True,3.765,A/64/XL,Crystal-clear sound and wild energy—instant classic night. (NYC12).,NYC12-5pm,35.0,False,0.0,0.0,True
01/8328,Head Hunters,True,0.842,CB/1356/N,Zero chemistry on stage; I left before the encore. (NYC12).,NYC12-5pm,18.0,False,0.0,0.0,False
03/7893,Kind of Blue,True,3.437,LT/294/XL,World-class musicianship; I’d travel to see this again. (FL16).,FL16-7pm,47.0,,0.0,0.0,True
01/2950,Head Hunters,False,0.787,LB/617/N,Zero chemistry on stage; I left before the encore. (NYC12).,NYC12-5pm,20.0,False,684.0,5.0,False
01/8024,Head Hunters,False,0.859,LB/1533/XL,Setlist dragged; the bassline wandered aimlessly. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,73.0,False,738.0,91.0,False
01/7304,Bright Size Life,True,3.637,LB/1512/N,Painfully off-key vocals; the crowd deserved refunds. (NYC12). Loved the Bright Size Life vibes.,NYC12-5pm,10.0,,0.0,0.0,True
04/3301,Head Hunters,,2.006,CB/525/XL,Okay sound and okay singing—exactly what I expected. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,20.0,False,0.0,0.0,True
02/7525,Kind of Blue,True,2.031,LT/279/XL,Okay sound and okay singing—exactly what I expected. (FL16).,FL16-7pm,61.0,False,0.0,0.0,True
01/6954,Bright Size Life,False,0.175,B/445/N,,NYC12-5pm,28.0,,2011.0,87.0,False
01/4701,Kind of Blue,False,2.917,A/187/XL,"They tried, yet the tempo kept slipping. (FL16).",FL16-7pm,11.0,False,0.0,0.0,True
01/2096,Bright Size Life,False,0.341,LB/412/XL,Setlist dragged; the bassline wandered aimlessly. (NYC12). Loved the Bright Size Life vibes.,NYC12-5pm,29.0,False,837.0,594.0,False
01/3370,Bright Size Life,False,0.684,PB/109/XL,"Not terrible, just forgettable and overhyped. (NYC12). Loved the Bright Size Life vibes.",NYC12-5pm,18.0,False,2578.0,0.0,False
01/5937,Head Hunters,True,3.307,CB/966/XL,"A masterclass live: tight, loud, and beautifully controlled. (FL16).",FL16-7pm,14.0,False,0.0,0.0,True
04/3712,Head Hunters,False,3.588,LB/701/XL,"Guitars were sharp, but everything else felt rushed. (NYC12).",NYC12-5pm,14.0,False,853.0,11.0,True
01/1190,Head Hunters,False,2.895,B/72/N,"Absolutely electric—flawless sound, goosebumps, and a roaring crowd. (NYC12).",NYC12-5pm,52.0,False,707.0,79.0,True
01/8211,Head Hunters,True,3.88,CB/1323/XL,Venue transformed into magic; I’m still buzzing. (FL16).,FL16-7pm,26.0,False,0.0,0.0,True
01/6767,Bright Size Life,False,0.923,LB/1296/XL,"Drums lagged, vocals cracked—worst concert I've sat through. (NYC12).",NYC12-5pm,36.0,False,1276.0,1342.0,False
01/5794,Kind of Blue,False,0.667,PB/182/N,Great energy and clean sound; the band really connected. (NYC12).,NYC12-5pm,45.0,False,1351.0,4851.0,False
06/8988,Head Hunters,True,3.63,CB/1448/XL,,NYC12-5pm,17.0,False,0.0,0.0,True
01/5109,Head Hunters,False,2.206,CB/835/XL,"A masterclass live: tight, loud, and beautifully controlled. (SF14).",SF14-7pm,47.0,False,84.0,657.0,True
01/1598,Bright Size Life,False,0.208,LB/316/N,"Guitars were sharp, but everything else felt rushed. (NYC12). Loved the Bright Size Life vibes.",NYC12-5pm,,False,2598.0,0.0,False
01/8291,Head Hunters,True,2.88,CB/1339/XL,World-class musicianship; I’d travel to see this again. (NYC12).,NYC12-5pm,18.0,False,0.0,0.0,True
01/1634,Head Hunters,True,0.945,CB/253/XL,"They tried, yet the tempo kept slipping. (FL16).",FL16-7pm,25.0,False,0.0,0.0,False
03/3499,Head Hunters,False,3.99,LB/723/N,,NYC12-5pm,38.0,False,1048.0,0.0,True
01/4768,Kind of Blue,False,2.82,PB/158/N,Zero chemistry on stage; I left before the encore. (NYC12).,NYC12-5pm,56.0,False,2384.0,790.0,True
01/9031,Head Hunters,,0.76,CB/1455/XL,,NYC12-5pm,51.0,False,689.0,32.0,False
01/2435,Head Hunters,False,0.717,LB/467/XL,Crystal-clear sound and wild energy—instant classic night. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,33.0,False,32.0,2757.0,False
01/6706,Kind of Blue,True,2.773,A/224/N,,NYC12-5pm,21.0,False,0.0,0.0,True
01/5858,Head Hunters,False,2.588,CB/948/XL,The band was unstoppable; unforgettable performance from start to finish. (FL16).,FL16-7pm,22.0,False,483.0,325.0,True
01/7693,Kind of Blue,False,2.973,A/252/N,,NYC12-5pm,36.0,False,2979.0,415.0,True
01/0141,Bright Size Life,False,0.763,LB/30/N,Transcendent performance; the crowd moved like one. (NYC12).,NYC12-5pm,31.0,False,97.0,0.0,False
01/7421,Head Hunters,True,3.46,CB/1198/N,The band was unstoppable; unforgettable performance from start to finish. (SF14).,SF14-7pm,16.0,False,0.0,0.0,True
02/3105,Kind of Blue,False,2.095,LT/105/N,Stunning vocals and immaculate mixing; pure concert bliss. (NYC12). Loved the Kind of Blue vibes.,NYC12-5pm,25.0,False,4827.0,1994.0,True
01/0633,Bright Size Life,False,0.659,PB/25/N,,SF14-7pm,31.0,True,629.0,150.0,False
01/3695,Bright Size Life,False,0.022,LB/764/N,Neither hit nor miss; just a regular show. (FL16). Loved the Bright Size Life vibes.,FL16-7pm,18.0,False,1757.0,0.0,False
02/7471,Head Hunters,False,0.254,CB/1208/N,They owned the stage; crowd sang every word. (NYC12).,NYC12-5pm,22.0,False,270.0,486.0,False
02/0433,Kind of Blue,False,0.957,A/20/N,Punchy mix and smooth transitions kept it exciting. (NYC12). Loved the Kind of Blue vibes.,NYC12-5pm,47.0,False,895.0,6618.0,False
01/6942,Head Hunters,True,3.671,CB/1132/XL,Painfully off-key vocals; the crowd deserved refunds. (NYC12).,NYC12-5pm,41.0,False,0.0,0.0,True
01/3983,Head Hunters,False,0.289,CB/653/XL,Transcendent performance; the crowd moved like one. (NYC12).,NYC12-5pm,31.0,False,866.0,42.0,False
04/6137,Head Hunters,True,3.835,CB/994/XL,Transcendent performance; the crowd moved like one. (NYC12).,NYC12-5pm,3.0,False,0.0,0.0,True
01/4194,Bright Size Life,True,3.562,LB/862/N,"Set was fine; crowd cheered, I nodded along. (FL16).",FL16-7pm,34.0,False,0.0,0.0,True
01/8309,Kind of Blue,,0.772,LT/276/N,"They tried, yet the tempo kept slipping. (FL16). Loved the Kind of Blue vibes.",FL16-7pm,25.0,False,5374.0,2395.0,False
01/7764,Head Hunters,False,0.424,LB/1613/N,Band looked bored; the venue lights outperformed them. (NYC12).,NYC12-5pm,24.0,False,1419.0,165.0,False
03/5577,Head Hunters,True,3.831,CB/901/XL,Perfect setlist and epic encore—worth every cent. (NYC12).,NYC12-5pm,0.0,False,0.0,0.0,True
01/6565,Bright Size Life,False,0.908,B/437/XL,Technical glitches kept breaking the mood. (NYC12). Loved the Bright Size Life vibes.,NYC12-5pm,40.0,False,2082.0,25.0,False
01/2446,Head Hunters,False,2.19,LB/507/N,Security chaos and flat playing made it miserable. (NYC12).,NYC12-5pm,33.0,False,661.0,94.0,True
01/5156,Kind of Blue,True,2.9,A/200/XL,Band looked bored; the venue lights outperformed them. (FL16).,FL16-7pm,21.0,False,0.0,0.0,True
03/3476,Head Hunters,False,2.142,CB/571/N,Strong vocals and tight drums—very fun night. (FL16).,FL16-7pm,0.0,False,0.0,0.0,True
01/4121,Kind of Blue,False,0.558,A/159/XL,"Drums lagged, vocals cracked—worst concert I've sat through. (NYC12).",NYC12-5pm,35.0,False,9368.0,12474.0,False
01/7997,Head Hunters,True,3.674,CB/1291/XL,Transcendent performance; the crowd moved like one. (SF14). Loved the Head Hunters vibes.,SF14-7pm,18.0,False,0.0,0.0,True
01/4689,Kind of Blue,False,3.905,LT/182/XL,Stunning vocals and immaculate mixing; pure concert bliss. (NYC12). Loved the Kind of Blue vibes.,NYC12-5pm,28.0,True,3119.0,1770.0,True
02/6302,Head Hunters,False,0.632,CB/1015/N,Zero chemistry on stage; I left before the encore. (NYC12).,NYC12-5pm,3.0,False,0.0,0.0,False
01/6396,Head Hunters,False,0.24,B/427/XL,Perfect setlist and epic encore—worth every cent. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,31.0,False,243.0,0.0,False
01/0439,Kind of Blue,False,0.058,LT/13/N,Ear-splitting mix and sloppy timing ruined the night. (FL16).,FL16-7pm,34.0,False,5682.0,1992.0,False
02/5089,Kind of Blue,False,2.596,A/170/N,,NYC12-5pm,19.0,False,3750.0,41.0,True
02/8772,Kind of Blue,False,0.757,,Setlist dragged; the bassline wandered aimlessly. (FL16).,FL16-7pm,53.0,False,1127.0,3939.0,False
01/6807,Head Hunters,False,3.071,LB/1415/N,Strong vocals and tight drums—very fun night. (FL16).,FL16-7pm,40.0,False,1157.0,0.0,True
02/2667,Kind of Blue,False,0.068,A/101/XL,"Nice venue, middling performance; I'd go again maybe. (NYC12).",NYC12-5pm,54.0,False,373.0,3617.0,False
01/3662,Kind of Blue,False,2.595,A/142/XL,The band was unstoppable; unforgettable performance from start to finish. (FL16).,FL16-7pm,22.0,False,2404.0,801.0,True
01/5750,Head Hunters,False,0.722,B/363/N,Security chaos and flat playing made it miserable. (NYC12).,NYC12-5pm,18.0,False,625.0,356.0,False
01/4168,Head Hunters,False,0.555,LB/855/N,"Decent songs, but the mix swallowed the vocals. (NYC12).",NYC12-5pm,38.0,False,48.0,832.0,False
01/8106,Head Hunters,True,2.758,CB/1306/XL,Neither hit nor miss; just a regular show. (FL16). Loved the Head Hunters vibes.,FL16-7pm,49.0,False,0.0,0.0,True
01/8669,Head Hunters,False,0.82,LB/1677/XL,"Guitars were sharp, but everything else felt rushed. (NYC12).",NYC12-5pm,31.0,False,971.0,0.0,False
04/9034,Kind of Blue,False,2.953,PB/288/N,"A masterclass live: tight, loud, and beautifully controlled. (NYC12).",NYC12-5pm,60.0,False,947.0,669.0,True
01/1668,Head Hunters,False,0.206,LB/316/XL,"Absolutely electric—flawless sound, goosebumps, and a roaring crowd. (NYC12).",NYC12-5pm,22.0,False,8.0,637.0,False
01/7369,Bright Size Life,False,0.542,LB/1524/N,"They tried, yet the tempo kept slipping. (NYC12).",NYC12-5pm,31.0,False,973.0,938.0,False
